timestamp,x,y,theta,vx,wz
1782675282.759685,3.8578,19.9247,1.7268,0.4000,0.1967
1782675282.809690,3.8546,19.9446,1.7367,0.4000,0.2781
1782675282.859684,3.8513,19.9645,1.7507,0.4000,0.2198
1782675282.910458,3.8477,19.9844,1.7618,0.4000,0.2534
1782675282.959687,3.8439,20.0041,1.7745,0.4000,0.2932
1782675283.009689,3.8398,20.0238,1.7892,0.4000,0.1552
1782675283.059752,3.8354,20.0435,1.7971,0.4000,0.1443
1782675283.109658,3.8309,20.0631,1.8043,0.4000,0.1220
1782675283.159676,3.8262,20.0828,1.8105,0.4000,0.1157
1782675283.209674,3.8215,20.1023,1.8163,0.4000,0.1047
1782675283.259691,3.8166,20.1219,1.8216,0.4000,0.0950
1782675283.309686,3.8116,20.1413,1.8263,0.4000,0.1006
1782675283.359989,3.8065,20.1608,1.8314,0.4000,0.1124
1782675283.409774,3.8013,20.1804,1.8371,0.4000,0.1028
1782675283.459734,3.7960,20.1997,1.8423,0.4000,0.1090
1782675283.510030,3.7906,20.2191,1.8478,0.4000,0.1093
1782675283.559922,3.7851,20.2384,1.8533,0.4000,0.1378
1782675283.609873,3.7795,20.2578,1.8602,0.4000,0.1510
1782675283.659804,3.7737,20.2771,1.8678,0.4000,0.1785
1782675283.709723,3.7678,20.2964,1.8767,0.4000,0.1112
1782675283.759753,3.7618,20.3155,1.8824,0.4000,0.2903
1782675283.809697,3.7556,20.3347,1.8970,0.4000,0.2496
1782675283.859666,3.7492,20.3537,1.9095,0.4000,0.2981
1782675283.909703,3.7425,20.3728,1.9246,0.4000,0.3445
1782675283.959790,3.7355,20.3916,1.9419,0.4000,0.4186
1782675284.009738,3.7282,20.4103,1.9629,0.4000,0.3422
1782675284.110344,3.7205,20.4290,1.9802,0.4000,0.2770
1782675284.159685,3.7125,20.4475,1.9942,0.4000,0.2733
1782675284.209695,3.7041,20.4660,2.0080,0.4000,0.2024
1782675284.259681,3.6956,20.4843,2.0182,0.4000,0.1942
1782675284.309715,3.6869,20.5024,2.0279,0.4000,0.1357
1782675284.359713,3.6780,20.5205,2.0348,0.4000,0.1437
1782675284.409660,3.6689,20.5385,2.0420,0.4000,0.0805
1782675284.459798,3.6598,20.5565,2.0460,0.4000,0.0740
1782675284.509740,3.6506,20.5743,2.0497,0.4000,0.0674
1782675284.559690,3.6414,20.5922,2.0532,0.4000,0.1488
1782675284.609803,3.6320,20.6100,2.0606,0.4000,0.0951
1782675284.659698,3.6225,20.6278,2.0654,0.4000,0.1007
1782675284.709690,3.6130,20.6455,2.0705,0.4000,0.1489
1782675284.759919,3.6033,20.6631,2.0780,0.4000,0.2006
1782675284.809808,3.5935,20.6808,2.0881,0.4000,0.2550
1782675284.859864,3.5836,20.6983,2.1009,0.4000,0.2468
1782675284.909750,3.5734,20.7156,2.1132,0.4000,0.2998
1782675284.959862,3.5630,20.7329,2.1284,0.4000,0.4081
1782675285.009734,3.5523,20.7500,2.1489,0.4000,0.3419
1782675285.059851,3.5414,20.7668,2.1660,0.4000,0.3421
1782675285.109779,3.5300,20.7835,2.1833,0.4000,0.3559
1782675285.159723,3.5184,20.8000,2.2011,0.4000,0.2042
1782675285.209752,3.5066,20.8163,2.2114,0.4000,0.2050
1782675285.259678,3.4945,20.8325,2.2217,0.4000,0.1056
1782675285.309793,3.4824,20.8484,2.2270,0.4000,0.1124
1782675285.359746,3.4701,20.8644,2.2326,0.4000,0.0915
1782675285.409684,3.4577,20.8803,2.2372,0.4000,0.1029
1782675285.459691,3.4453,20.8961,2.2424,0.4000,0.1225
1782675285.509718,3.4327,20.9119,2.2486,0.4000,0.0725
1782675285.559721,3.4201,20.9275,2.2522,0.4000,0.0881
1782675285.609660,3.4074,20.9431,2.2567,0.4000,0.0979
1782675285.659826,3.3947,20.9588,2.2616,0.4000,0.1069
1782675285.709699,3.3818,20.9743,2.2670,0.4000,0.0990
1782675285.759729,3.3688,20.9898,2.2720,0.4000,0.1077
1782675285.809721,3.3559,21.0051,2.2775,0.4000,0.1501
1782675285.859683,3.3428,21.0205,2.2851,0.4000,0.1297
1782675285.909770,3.3297,21.0356,2.2916,0.4000,0.1306
1782675285.959702,3.3164,21.0508,2.2981,0.4000,0.1402
1782675286.009725,3.3029,21.0659,2.3053,0.4000,0.1573
1782675286.059709,3.2895,21.0807,2.3131,0.4000,0.1605
1782675286.109773,3.2759,21.0956,2.3213,0.4000,0.1948
1782675286.159741,3.2621,21.1103,2.3311,0.4000,0.1489
1782675286.209813,3.2482,21.1249,2.3386,0.4000,0.1442
1782675286.259780,3.2342,21.1394,2.3459,0.4000,0.1581
1782675286.309845,3.2202,21.1538,2.3538,0.4000,0.0990
1782675286.359798,3.2059,21.1681,2.3588,0.4000,0.2001
1782675286.409946,3.1917,21.1823,2.3689,0.4000,0.1862
1782675286.459749,3.1772,21.1964,2.3783,0.4000,0.1634
1782675286.509773,3.1626,21.2103,2.3866,0.4000,0.2347
1782675286.559933,3.1479,21.2241,2.3983,0.4000,0.1962
1782675286.609758,3.1331,21.2378,2.4083,0.4000,0.3003
1782675286.659718,3.1182,21.2512,2.4233,0.4000,0.3008
1782675286.709748,3.1030,21.2645,2.4385,0.4000,0.2890
1782675286.759852,3.0876,21.2775,2.4530,0.4000,0.1876
1782675286.809716,3.0721,21.2903,2.4624,0.4000,0.1753
1782675286.859716,3.0564,21.3029,2.4712,0.4000,0.1595
1782675286.909690,3.0406,21.3154,2.4793,0.4000,0.1206
1782675286.959815,3.0248,21.3278,2.4853,0.4000,0.1358
1782675287.009790,3.0088,21.3401,2.4921,0.4000,0.0728
1782675287.059669,2.9928,21.3523,2.4958,0.4000,0.1203
1782675287.109704,2.9767,21.3644,2.5019,0.4000,0.1208
1782675287.159716,2.9605,21.3764,2.5080,0.4000,0.1146
1782675287.209679,2.9444,21.3883,2.5137,0.4000,0.0568
1782675287.259681,2.9280,21.4002,2.5166,0.4000,0.0976
1782675287.309679,2.9117,21.4120,2.5216,0.4000,0.1288
1782675287.359682,2.8953,21.4236,2.5280,0.4000,0.1159
1782675287.409676,2.8788,21.4352,2.5339,0.4000,0.1315
1782675287.459811,2.8623,21.4467,2.5405,0.4000,0.1333
1782675287.509726,2.8456,21.4582,2.5473,0.4000,0.1439
1782675287.559846,2.8289,21.4695,2.5545,0.4000,0.1644
1782675287.609913,2.8122,21.4806,2.5628,0.4000,0.1358
1782675287.659725,2.7953,21.4916,2.5697,0.4000,0.1610
1782675287.709835,2.7784,21.5025,2.5777,0.4000,0.1332
1782675287.759776,2.7614,21.5133,2.5845,0.4000,0.1754
1782675287.809987,2.7442,21.5240,2.5933,0.4000,0.1267
1782675287.859839,2.7269,21.5345,2.5997,0.4000,0.1161
1782675287.909819,2.7098,21.5448,2.6056,0.4000,0.1046
1782675287.959793,2.6925,21.5551,2.6108,0.4000,0.1314
1782675288.009749,2.6752,21.5653,2.6174,0.4000,0.1456
1782675288.059747,2.6578,21.5753,2.6248,0.4000,0.1710
1782675288.109816,2.6402,21.5853,2.6334,0.4000,0.1832
1782675288.159906,2.6226,21.5951,2.6426,0.4000,0.1742
1782675288.209709,2.6050,21.6047,2.6514,0.4000,0.1382
1782675288.259772,2.5872,21.6142,2.6583,0.4000,0.1744
1782675288.309770,2.5694,21.6235,2.6671,0.4000,0.0844
1782675288.359748,2.5515,21.6327,2.6714,0.4000,0.1270
1782675288.409900,2.5336,21.6418,2.6777,0.4000,0.1149
1782675288.459870,2.5156,21.6508,2.6835,0.4000,0.0447
1782675288.509732,2.4976,21.6597,2.6858,0.4000,0.0413
1782675288.559711,2.4795,21.6686,2.6879,0.4000,0.0155
1782675288.609713,2.4614,21.6774,2.6886,0.4000,-0.2613
1782675288.659740,2.4433,21.6862,2.6754,0.4000,-0.3777
1782675288.709727,2.4254,21.6953,2.6566,0.4000,-0.2312
1782675288.759857,2.4075,21.7047,2.6448,0.4000,-0.3785
1782675288.810195,2.3898,21.7142,2.6258,0.4000,-0.3221
1782675288.860023,2.3723,21.7242,2.6096,0.4000,-0.2709
1782675288.909945,2.3548,21.7345,2.5958,0.4000,-0.2844
1782675288.959805,2.3376,21.7449,2.5816,0.4000,-0.2146
1782675289.009790,2.3205,21.7557,2.5707,0.4000,-0.2278
1782675289.059839,2.3035,21.7666,2.5592,0.4000,-0.1256
1782675289.109817,2.2867,21.7777,2.5529,0.4000,-0.1048
1782675289.159878,2.2698,21.7889,2.5477,0.4000,-0.0414
1782675289.209835,2.2531,21.8002,2.5456,0.4000,-0.0257
1782675289.259833,2.2365,21.8114,2.5443,0.4000,-0.0050
1782675289.309881,2.2197,21.8229,2.5441,0.4000,0.0464
1782675289.359867,2.2030,21.8343,2.5465,0.4000,0.0471
1782675289.409717,2.1863,21.8456,2.5488,0.4000,0.0178
1782675289.459747,2.1696,21.8568,2.5498,0.4000,0.0626
1782675289.509784,2.1529,21.8681,2.5529,0.4000,0.0263
1782675289.559742,2.1362,21.8792,2.5542,0.4000,-0.0129
1782675289.609724,2.1194,21.8904,2.5535,0.4000,0.0089
1782675289.659831,2.1025,21.9016,2.5540,0.4000,0.0219
1782675289.709756,2.0858,21.9127,2.5551,0.4000,0.0391
1782675289.759730,2.0690,21.9239,2.5571,0.4000,0.0339
1782675289.809817,2.0522,21.9350,2.5588,0.4000,0.0726
1782675289.859749,2.0354,21.9461,2.5624,0.4000,0.0327
1782675289.909742,2.0186,21.9571,2.5641,0.4000,0.0080
1782675289.959759,2.0017,21.9681,2.5645,0.4000,0.0431
1782675290.010043,1.9848,21.9791,2.5666,0.4000,-0.0235
1782675290.059945,1.9679,21.9901,2.5655,0.4000,0.0176
1782675290.110016,1.9510,22.0010,2.5663,0.4000,-0.0010
1782675290.159984,1.9341,22.0120,2.5664,0.4000,0.0825
1782675290.210091,1.9172,22.0229,2.5705,0.4000,0.0486
1782675290.259826,1.9003,22.0338,2.5729,0.4000,0.0492
1782675290.309737,1.8831,22.0448,2.5754,0.4000,0.0210
1782675290.359848,1.8662,22.0556,2.5765,0.4000,0.0108
1782675290.409755,1.8492,22.0664,2.5770,0.4000,0.0432
1782675290.459848,1.8321,22.0771,2.5792,0.4000,0.0396
1782675290.509935,1.8151,22.0879,2.5812,0.4000,0.0232
1782675290.559703,1.7981,22.0986,2.5823,0.4000,0.0080
1782675290.609710,1.7810,22.1093,2.5828,0.4000,0.0278
1782675290.659786,1.7639,22.1200,2.5841,0.4000,-0.0242
1782675290.709742,1.7468,22.1306,2.5830,0.4000,0.0248
1782675290.760061,1.7298,22.1412,2.5842,0.4000,0.0580
1782675290.809757,1.7126,22.1519,2.5871,0.4000,0.0429
1782675290.859797,1.6956,22.1625,2.5893,0.4000,0.0199
1782675290.909751,1.6784,22.1731,2.5903,0.4000,0.0185
1782675290.959743,1.6613,22.1836,2.5912,0.4000,-0.0010
1782675291.009954,1.6442,22.1941,2.5912,0.4000,0.0221
1782675291.110130,1.6269,22.2047,2.5922,0.4000,0.0394
1782675291.159794,1.6097,22.2152,2.5942,0.4000,0.0327
1782675291.209764,1.5925,22.2257,2.5958,0.4000,0.0180
1782675291.259801,1.5752,22.2362,2.5967,0.4000,0.0239
1782675291.309715,1.5580,22.2466,2.5979,0.4000,0.0087
1782675291.359941,1.5408,22.2570,2.5984,0.4000,0.0000
1782675291.409844,1.5235,22.2675,2.5984,0.4000,0.0819
1782675291.459771,1.5063,22.2779,2.6025,0.4000,0.0223
1782675291.509863,1.4890,22.2882,2.6036,0.4000,0.0393
1782675291.559877,1.4717,22.2985,2.6056,0.4000,0.0627
1782675291.609832,1.4544,22.3088,2.6088,0.4000,0.0482
1782675291.660116,1.4371,22.3190,2.6112,0.4000,0.0556
1782675291.709924,1.4197,22.3292,2.6140,0.4000,0.0664
1782675291.759770,1.4023,22.3394,2.6174,0.4000,0.0510
1782675291.809924,1.3848,22.3495,2.6199,0.4000,0.0360
1782675291.859766,1.3673,22.3595,2.6217,0.4000,0.0377
1782675291.909750,1.3498,22.3696,2.6236,0.4000,0.0262
1782675291.959752,1.3324,22.3795,2.6250,0.4000,0.0653
1782675292.009748,1.3148,22.3895,2.6283,0.4000,0.0238
1782675292.059702,1.2973,22.3993,2.6295,0.4000,0.0880
1782675292.109800,1.2797,22.4092,2.6339,0.4000,0.0400
1782675292.159783,1.2622,22.4190,2.6359,0.4000,0.1382
1782675292.209718,1.2445,22.4287,2.6431,0.4000,0.4604
1782675292.259749,1.2268,22.4384,2.6663,0.4000,0.5388
1782675292.309734,1.2089,22.4476,2.6935,0.4000,0.7330
1782675292.359668,1.1907,22.4563,2.7308,0.4000,1.0566
1782675292.409761,1.1722,22.4644,2.7842,0.4000,1.0375
1782675292.459772,1.1534,22.4714,2.8363,0.4000,1.0077
1782675292.509806,1.1342,22.4774,2.8869,0.4000,0.9366
1782675292.559860,1.1147,22.4825,2.9341,0.4000,0.9857
1782675292.609798,1.0950,22.4867,2.9838,0.4000,0.7776
1782675292.659761,1.0750,22.4898,3.0228,0.4000,0.4125
1782675292.709882,1.0550,22.4922,3.0435,0.4000,0.3664
1782675292.759857,1.0350,22.4942,3.0618,0.4000,0.2397
1782675292.809772,1.0149,22.4958,3.0739,0.4000,0.2260
1782675292.859699,0.9948,22.4971,3.0852,0.4000,0.1432
1782675292.909862,0.9746,22.4983,3.0925,0.4000,0.1340
1782675292.959753,0.9547,22.4993,3.0992,0.4000,0.1441
1782675293.009825,0.9344,22.5001,3.1065,0.4000,0.1394
1782675293.059823,0.9142,22.5008,3.1135,0.4000,0.1123
1782675293.109704,0.8941,22.5014,3.1192,0.4000,0.1243
1782675293.159800,0.8740,22.5018,3.1255,0.4000,0.1248
1782675293.209832,0.8538,22.5022,3.1317,0.4000,0.1137
1782675293.259702,0.8337,22.5024,3.1375,0.4000,0.1136
1782675293.309738,0.8136,22.5024,-3.1400,0.4000,0.1876
1782675293.359738,0.7935,22.5024,-3.1305,0.4000,0.1409
1782675293.409700,0.7733,22.5022,-3.1234,0.4000,0.1548
1782675293.459730,0.7532,22.5018,-3.1157,0.4000,0.0952
1782675293.510367,0.7330,22.5013,-3.1108,0.4000,0.1429
1782675293.559691,0.7130,22.5007,-3.1036,0.4000,0.1339
1782675293.609752,0.6929,22.4999,-3.0969,0.4000,0.1373
1782675293.659728,0.6728,22.4990,-3.0900,0.4000,0.0882
1782675293.709823,0.6526,22.4980,-3.0856,0.4000,0.1288
1782675293.759850,0.6325,22.4968,-3.0791,0.4000,0.0975
1782675293.809734,0.6124,22.4956,-3.0742,0.4000,0.1273
1782675293.859817,0.5921,22.4942,-3.0677,0.4000,0.0805
1782675293.909855,0.5722,22.4927,-3.0637,0.4000,0.1122
1782675293.959826,0.5520,22.4912,-3.0580,0.4000,0.1145
1782675294.009811,0.5319,22.4895,-3.0522,0.4000,0.1290
1782675294.059906,0.5119,22.4877,-3.0457,0.4000,0.1121
1782675294.110184,0.4918,22.4857,-3.0400,0.4000,0.1059
1782675294.159887,0.4718,22.4837,-3.0347,0.4000,0.1125
1782675294.209854,0.4518,22.4816,-3.0290,0.4000,0.1110
1782675294.259830,0.4317,22.4793,-3.0234,0.4000,0.1366
1782675294.309812,0.4118,22.4769,-3.0166,0.4000,0.0820
1782675294.359788,0.3917,22.4744,-3.0124,0.4000,0.1209
1782675294.409726,0.3719,22.4718,-3.0063,0.4000,0.1330
1782675294.459773,0.3519,22.4691,-2.9996,0.4000,0.1227
1782675294.509712,0.3320,22.4662,-2.9934,0.4000,0.1056
1782675294.559774,0.3121,22.4633,-2.9881,0.4000,0.1257
1782675294.609788,0.2922,22.4602,-2.9818,0.4000,0.1449
1782675294.659742,0.2724,22.4570,-2.9745,0.4000,0.1151
1782675294.709783,0.2525,22.4537,-2.9687,0.4000,0.1469
1782675294.759741,0.2327,22.4502,-2.9613,0.4000,0.1695
1782675294.809787,0.2129,22.4466,-2.9528,0.4000,0.1849
1782675294.859728,0.1931,22.4428,-2.9435,0.4000,0.1616
1782675294.909747,0.1734,22.4388,-2.9354,0.4000,0.1826
1782675294.959771,0.1537,22.4347,-2.9262,0.4000,0.3091
1782675295.009712,0.1340,22.4304,-2.9106,0.4000,0.3936
1782675295.059823,0.1144,22.4258,-2.8909,0.4000,0.2784
1782675295.109739,0.0950,22.4208,-2.8769,0.4000,0.2112
1782675295.159675,0.0756,22.4156,-2.8663,0.4000,0.2063
1782675295.209762,0.0562,22.4101,-2.8559,0.4000,0.2123
1782675295.259795,0.0368,22.4044,-2.8452,0.4000,0.1559
1782675295.309764,0.0176,22.3985,-2.8373,0.4000,0.1661
1782675295.359854,-0.0016,22.3925,-2.8290,0.4000,0.1463
1782675295.409830,-0.0208,22.3863,-2.8216,0.4000,0.1225
1782675295.459895,-0.0399,22.3799,-2.8154,0.4000,0.1089
1782675295.509813,-0.0589,22.3735,-2.8100,0.4000,0.1038
1782675295.559947,-0.0780,22.3670,-2.8048,0.4000,0.1075
1782675295.609923,-0.0970,22.3603,-2.7993,0.4000,0.0937
1782675295.659878,-0.1162,22.3535,-2.7945,0.4000,0.1070
1782675295.709797,-0.1349,22.3467,-2.7892,0.4000,0.0917
1782675295.759718,-0.1539,22.3397,-2.7846,0.4000,0.1194
1782675295.809796,-0.1727,22.3327,-2.7786,0.4000,0.1058
1782675295.859743,-0.1915,22.3255,-2.7732,0.4000,0.1368
1782675295.909708,-0.2103,22.3183,-2.7663,0.4000,0.1386
1782675295.959768,-0.2291,22.3109,-2.7593,0.4000,0.1240
1782675296.009791,-0.2478,22.3034,-2.7531,0.4000,0.1491
1782675296.059708,-0.2664,22.2958,-2.7456,0.4000,0.1621
1782675296.109773,-0.2849,22.2880,-2.7374,0.4000,0.1321
1782675296.159745,-0.3034,22.2801,-2.7308,0.4000,0.1334
1782675296.209701,-0.3218,22.2721,-2.7241,0.4000,0.1427
1782675296.259800,-0.3402,22.2639,-2.7169,0.4000,0.1481
1782675296.309719,-0.3586,22.2556,-2.7094,0.4000,0.1399
1782675296.359663,-0.3769,22.2472,-2.7024,0.4000,0.1465
1782675296.409742,-0.3951,22.2386,-2.6950,0.4000,0.1338
1782675296.459731,-0.4132,22.2299,-2.6883,0.4000,0.1417
1782675296.509721,-0.4314,22.2210,-2.6811,0.4000,0.1233
1782675296.559756,-0.4494,22.2121,-2.6749,0.4000,0.1025
1782675296.609822,-0.4674,22.2031,-2.6697,0.4000,0.1688
1782675296.659868,-0.4853,22.1939,-2.6612,0.4000,0.0994
1782675296.709879,-0.5032,22.1846,-2.6562,0.4000,0.1261
1782675296.759845,-0.5210,22.1752,-2.6499,0.4000,0.0673
1782675296.809823,-0.5388,22.1657,-2.6465,0.4000,0.1289
1782675296.859855,-0.5565,22.1561,-2.6400,0.4000,0.0951
1782675296.909827,-0.5742,22.1464,-2.6351,0.4000,0.1565
1782675296.959828,-0.5918,22.1367,-2.6273,0.4000,0.1466
1782675297.009855,-0.6092,22.1268,-2.6199,0.4000,0.1002
1782675297.060583,-0.6268,22.1167,-2.6149,0.4000,0.1261
1782675297.109747,-0.6441,22.1066,-2.6086,0.4000,0.0822
1782675297.159773,-0.6615,22.0964,-2.6044,0.4000,0.1296
1782675297.209870,-0.6788,22.0860,-2.5978,0.4000,0.1096
1782675297.259760,-0.6960,22.0756,-2.5924,0.4000,0.0524
1782675297.309783,-0.7132,22.0651,-2.5897,0.4000,0.0889
1782675297.359720,-0.7304,22.0546,-2.5852,0.4000,0.1041
1782675297.409739,-0.7474,22.0440,-2.5800,0.4000,0.0957
1782675297.459717,-0.7644,22.0332,-2.5752,0.4000,0.0916
1782675297.509699,-0.7814,22.0225,-2.5705,0.4000,0.1205
1782675297.559913,-0.7984,22.0116,-2.5645,0.4000,0.0964
1782675297.609720,-0.8152,22.0006,-2.5596,0.4000,0.0676
1782675297.659718,-0.8320,21.9895,-2.5563,0.4000,-0.0167
1782675297.709721,-0.8488,21.9784,-2.5571,0.4000,-0.0228
1782675297.759754,-0.8656,21.9673,-2.5582,0.4000,0.0822
1782675297.809665,-0.8824,21.9562,-2.5540,0.4000,0.1352
1782675297.859726,-0.8991,21.9451,-2.5472,0.4000,0.1515
1782675297.909737,-0.9158,21.9338,-2.5396,0.4000,0.1056
1782675297.959704,-0.9324,21.9224,-2.5343,0.4000,0.1656
1782675298.009744,-0.9489,21.9109,-2.5260,0.4000,0.2001
1782675298.059904,-0.9654,21.8992,-2.5159,0.4000,0.2417
1782675298.109725,-0.9817,21.8874,-2.5037,0.4000,0.3178
1782675298.159745,-0.9979,21.8754,-2.4877,0.4000,0.3928
1782675298.209809,-1.0139,21.8632,-2.4680,0.4000,0.3646
1782675298.310297,-1.0297,21.8506,-2.4496,0.4000,0.4142
1782675298.359984,-1.0452,21.8377,-2.4288,0.4000,0.4297
1782675298.409792,-1.0606,21.8245,-2.4072,0.4000,0.3377
1782675298.459973,-1.0755,21.8110,-2.3903,0.4000,0.2953
1782675298.509757,-1.0902,21.7972,-2.3755,0.4000,0.1834
1782675298.559733,-1.1047,21.7832,-2.3664,0.4000,0.1405
1782675298.609730,-1.1191,21.7691,-2.3593,0.4000,0.1405
1782675298.659758,-1.1334,21.7549,-2.3523,0.4000,0.1112
1782675298.709715,-1.1476,21.7406,-2.3468,0.4000,0.1594
1782675298.759821,-1.1617,21.7263,-2.3388,0.4000,0.2604
1782675298.809725,-1.1757,21.7118,-2.3257,0.4000,0.3141
1782675298.859712,-1.1895,21.6971,-2.3099,0.4000,0.3674
1782675298.909785,-1.2031,21.6822,-2.2913,0.4000,0.4480
1782675298.959751,-1.2164,21.6671,-2.2689,0.4000,0.3021
1782675299.009718,-1.2293,21.6516,-2.2538,0.4000,0.1481
1782675299.059791,-1.2420,21.6361,-2.2464,0.4000,0.0320
1782675299.109740,-1.2546,21.6203,-2.2448,0.4000,0.0474
1782675299.159669,-1.2672,21.6045,-2.2423,0.4000,0.0820
1782675299.209743,-1.2798,21.5887,-2.2382,0.4000,0.1133
1782675299.259736,-1.2923,21.5728,-2.2324,0.4000,0.1562
1782675299.309687,-1.3047,21.5570,-2.2246,0.4000,0.1585
1782675299.359791,-1.3169,21.5409,-2.2166,0.4000,0.1503
1782675299.409983,-1.3290,21.5249,-2.2090,0.4000,0.1641
1782675299.459929,-1.3410,21.5087,-2.2007,0.4000,0.1287
1782675299.510110,-1.3530,21.4923,-2.1942,0.4000,0.1428
1782675299.559818,-1.3647,21.4761,-2.1871,0.4000,0.1038
1782675299.609925,-1.3763,21.4596,-2.1818,0.4000,0.1313
1782675299.659896,-1.3879,21.4430,-2.1752,0.4000,0.1104
1782675299.709790,-1.3994,21.4264,-2.1696,0.4000,0.1441
1782675299.759860,-1.4107,21.4098,-2.1623,0.4000,0.1516
1782675299.809836,-1.4220,21.3930,-2.1546,0.4000,0.1797
1782675299.860119,-1.4331,21.3762,-2.1456,0.4000,0.1107
1782675299.909791,-1.4440,21.3594,-2.1400,0.4000,0.1334
1782675299.959812,-1.4549,21.3424,-2.1333,0.4000,0.1022
1782675300.009737,-1.4656,21.3254,-2.1282,0.4000,0.0824
1782675300.059779,-1.4762,21.3083,-2.1241,0.4000,0.1245
1782675300.109790,-1.4869,21.2910,-2.1178,0.4000,0.1470
1782675300.159746,-1.4976,21.2734,-2.1103,0.4000,0.1544
1782675300.209762,-1.5079,21.2563,-2.1026,0.4000,0.1937
1782675300.259743,-1.5181,21.2388,-2.0929,0.4000,0.2445
1782675300.309912,-1.5282,21.2214,-2.0807,0.4000,0.2591
1782675300.359891,-1.5380,21.2039,-2.0677,0.4000,0.2320
1782675300.409728,-1.5476,21.1862,-2.0560,0.4000,0.2079
1782675300.459713,-1.5570,21.1682,-2.0456,0.4000,0.1147
1782675300.509756,-1.5662,21.1504,-2.0399,0.4000,0.0649
1782675300.559780,-1.5753,21.1325,-2.0366,0.4000,0.0543
1782675300.609750,-1.5843,21.1145,-2.0338,0.4000,0.1163
1782675300.660226,-1.5933,21.0965,-2.0280,0.4000,0.1030
1782675300.709759,-1.6022,21.0784,-2.0228,0.4000,0.1138
1782675300.759725,-1.6111,21.0602,-2.0170,0.4000,0.1351
1782675300.809774,-1.6197,21.0420,-2.0103,0.4000,0.1301
1782675300.859733,-1.6283,21.0238,-2.0037,0.4000,0.2342
1782675300.909778,-1.6368,21.0055,-1.9918,0.4000,0.2925
1782675300.959852,-1.6450,20.9871,-1.9769,0.4000,0.5519
1782675301.009811,-1.6530,20.9685,-1.9489,0.4000,0.7528
1782675301.059749,-1.6604,20.9498,-1.9109,0.4000,0.8790
1782675301.110004,-1.6671,20.9308,-1.8663,0.4000,0.9535
1782675301.159822,-1.6730,20.9115,-1.8182,0.4000,1.0298
1782675301.209830,-1.6780,20.8915,-1.7651,0.4000,0.9170
1782675301.260455,-1.6819,20.8716,-1.7186,0.4000,0.7389
1782675301.309792,-1.6849,20.8517,-1.6815,0.4000,0.5629
1782675301.359799,-1.6871,20.8316,-1.6533,0.4000,0.2901
1782675301.409972,-1.6888,20.8113,-1.6386,0.4000,0.1819
1782675301.459839,-1.6902,20.7914,-1.6295,0.4000,0.1726
1782675301.509817,-1.6913,20.7713,-1.6209,0.4000,0.1017
1782675301.559905,-1.6923,20.7512,-1.6157,0.4000,0.1063
1782675301.609799,-1.6932,20.7310,-1.6104,0.4000,0.0775
1782675301.659768,-1.6940,20.7110,-1.6065,0.4000,0.0627
1782675301.709805,-1.6948,20.6908,-1.6034,0.4000,0.0563
1782675301.759754,-1.6954,20.6707,-1.6006,0.4000,0.0229
1782675301.809695,-1.6960,20.6507,-1.5994,0.4000,0.0243
1782675301.859880,-1.6966,20.6304,-1.5982,0.4000,0.0535
1782675301.909738,-1.6971,20.6103,-1.5955,0.4000,0.0280
1782675301.959717,-1.6976,20.5902,-1.5941,0.4000,0.0482
1782675302.009779,-1.6981,20.5700,-1.5916,0.4000,0.0802
1782675302.059722,-1.6985,20.5499,-1.5876,0.4000,0.0713
1782675302.110099,-1.6989,20.5297,-1.5840,0.4000,0.0803
1782675302.159744,-1.6991,20.5095,-1.5799,0.4000,0.0851
1782675302.209699,-1.6993,20.4895,-1.5757,0.4000,0.0691
1782675302.259726,-1.6994,20.4694,-1.5722,0.4000,0.1039
1782675302.309759,-1.6994,20.4492,-1.5670,0.4000,0.0686
1782675302.359727,-1.6994,20.4291,-1.5635,0.4000,0.1090
1782675302.409907,-1.6992,20.4090,-1.5580,0.4000,0.1187
1782675302.459886,-1.6990,20.3888,-1.5520,0.4000,0.0832
1782675302.509864,-1.6986,20.3687,-1.5478,0.4000,0.1522
1782675302.559838,-1.6981,20.3486,-1.5402,0.4000,0.0528
1782675302.609939,-1.6975,20.3285,-1.5375,0.4000,0.1445
1782675302.659921,-1.6968,20.3083,-1.5302,0.4000,0.0965
1782675302.709854,-1.6960,20.2881,-1.5253,0.4000,0.1504
1782675302.759869,-1.6951,20.2680,-1.5177,0.4000,0.1073
1782675302.810061,-1.6940,20.2479,-1.5123,0.4000,0.0882
1782675302.859796,-1.6928,20.2278,-1.5078,0.4000,0.0640
1782675302.909853,-1.6916,20.2077,-1.5048,0.4000,-0.2443
1782675302.959786,-1.6902,20.1875,-1.5173,0.4000,-0.3305
1782675303.009849,-1.6892,20.1675,-1.5340,0.4000,-0.3885
1782675303.059955,-1.6884,20.1470,-1.5540,0.4000,-0.4555
1782675303.109751,-1.6881,20.1270,-1.5768,0.4000,-0.4428
1782675303.159765,-1.6882,20.1070,-1.5989,0.4000,-0.2578
1782675303.209860,-1.6888,20.0868,-1.6118,0.4000,-0.0708
1782675303.259723,-1.6896,20.0667,-1.6153,0.4000,-0.0040
1782675303.309829,-1.6905,20.0465,-1.6155,0.4000,0.0040
1782675303.359786,-1.6914,20.0264,-1.6153,0.4000,0.0177
1782675303.409732,-1.6923,20.0064,-1.6144,0.4000,0.0367
